,year,artist,title,lyric_url,lyric
446,1998,Myron,Destiny,https://genius.com/myron-destiny-lyrics,  It's gotta be destiny It's gotta be destiny I've never been superstitious Love don't always play fair Opportunity so delicious Like none that I've known anywhere So I take the chance to hold your hand And I hope that you would undestand But it all happend so suddenly And now you are in love with me It's gotta be destiny She's taken me It happened so suddenly Destiny It's gotta be destiny She's taken me It happened so suddenly Destiny Oh no it's no taboo This moment is so beautiful But it's more like Dejavu Could it be that I have dreamed of you It's natural the way we bond Makin' love from 9 beyond Why don't this seem strange to me It's cause you are my destiny It's gotta be destiny She's taken me It happened so suddenly Destiny It's gotta be destiny She's taken me It happened so suddenly Destiny I never thought this would be This feeling that came over me Gotta be my destiny I never thought this would be This feeling that came over me Gotta be my destiny It's gotta be destiny She's taken me It happened so suddenly Destiny It's gotta be destiny She's taken me It happened so suddenly Destiny  
447,1998,Color Me Badd,Remember When,https://genius.com/color-me-badd-remember-when-lyrics,"  Nothing could be harder to believe When you told me that you needed to be free, free I'm only gettin' by on memories Hopin' maybe time will help you see, see  *Chorus* Remember when I could see forever in your eyes (Forever) Remember when Together we could leave the world behind (Oh) Ooh, I've got nothin' to lose, nothin' to hide Can't live without you, I'm dyin' inside Can't we get it back again Remember when  I'm searchin' for the one abandoned dream (I need to reclaim) Heaven's in the love I cannot reach (Can't reach) can't reach (Can't reach) You know I'm longin' for the magic of your touch And I thank God, I'm never givin' up the chance to trust you'll come Back to me  *Chorus* Remember when I could see forever in your eyes (Forever) Remember when Together we could leave the world behind (Oh) Ooh, I've got nothin' to lose, nothin' to hide Can't live without you, I'm dyin' inside Can't we get it back again Remember when, yeah  I know I'll be holdin' on to thoughts of yesterday I keep holdin' on to the times we shared, baby You know I'll never let you go, let you go  I could see forever (Hey) in your eyes (I could see forever) Remember when Together we could leave the world behind (Leave the world, leave the world behind)  I've got nothin' to lose, nothin' to hide Can't live without you, I'm dyin' inside Can't we get it back again Remember when  "
448,1998,Tamia,So Into You,https://genius.com/tamia-so-into-you-lyrics,"  [Verse 1] With every passing moment Thoughts of you run through my head Every time that I'm near you I realize that you're heaven sent  [Pre-Chorus] I think you're truly something special Just what my dreams are really made of Let's stay together you and me boy There's no one like you around Oh baby  [Chorus] I really like what you've done to me I can't really explain it, I'm so into you I really like what you've done to me I can't really explain it, I'm so into you  [Verse 2] It could be the way that you hold me It could be the things that you say Oh I'm not too sure what it is boy But I know I like feeling this way  [Pre-Chorus] I think you're truly something special Just what my dreams are really made of Let's stay together you and me boy There's no one like you around Oh baby  [Chorus] I really like what you've done to me I can't really explain it, I'm so into you I really like what you've done to me I can't really explain it, I'm so into you I really like what you've done to me I can't really explain it, I'm so into you I really like what you've done to me I can't really explain it, I'm so into you  [Bridge] I really like What I feel when I'm with you You're a dream come true Don't you ever leave my side 'Cause it feels so right  [Chorus] I really like what you've done to me I can't really explain it, I'm so into you I really like what you've done to me I can't really explain it, I'm so into you I really like what you've done to me I can't really explain it, I'm so into you I really like what you've done to me I can't really explain it, I'm so into you I'm so into you I'm so into you Oh, I'm so into you  "
449,1998,Goodie Mob Featuring Outkast,Black Ice (Sky High),https://genius.com/goodie-mob-featuring-outkast-black-ice-(sky-high)-lyrics,
450,1998,Cam'Ron Featuring Mase,Horse & Carriage,https://genius.com/cam'ron-featuring-mase-horse-&-carriage-lyrics,
451,1998,Fleetwood Mac,Landslide,https://genius.com/fleetwood-mac-landslide-lyrics,"  [Verse 1] I took my love, took it down I climbed a mountain, and I turned around And I saw my reflection in the snow-covered hills Till the landslide brought me down  [Verse 2] Oh, mirror in the sky, what is love? Can the child within my heart rise above? Can I sail through the changing ocean tides? Can I handle the seasons of my life? Hmmmm  [Chorus] Well, I've been afraid of changing 'Cause I've built my life around you But time makes you bolder, even children get older And I'm getting older too  [Chorus] Well, I've been afraid of changing 'Cause I've built my life around you But time makes you bolder, even children get older And I'm getting older too Oh, I'm getting older too  [Verse 1] I take my love, take it down Oh, climb a mountain and turn around And If you see my reflection in the snow-covered hills Well, the landslide will bring you down  [Outro] And If you see my reflection in the snow covered hills Well, the landslide will bring you down Oh, the landslide will bring it down  "
452,1998,Xscape,The Arms Of The One Who Loves You,https://genius.com/xscape-the-arms-of-the-one-who-loves-you-lyrics,"  [Verse 1: LaTocha] I know you're going I can't make you stay I can only let you know I love you any way And if the road you take leads to heartbreak Somewhere down the line If someone ever hurts you Or treats your heart unkind  [Chorus] You just run to the arms of the one who loves you You just run to these arms And these two arms will keep you warm When rain has found your heart Never fear, I'm never far You just run to the arms of the one who loves you  [Verse 2: LaTocha] I want you happy I want the best for you And if you have to leave to find your dream I hope that dream comes true But if the world you find brings you hard times If someone makes you cry I'll be there to hold you I'll be standing by  [Chorus]  [Bridge: Tamika (LaTocha)] My love is strong enough, you know Strong enough to let you go But I'll always hold you Inside my heart (And if you should ever change your mind You can come back any time) And when you do (and when you do)  [Chorus with LaTocha & Tamika adlibs]  "
453,1998,Luke Featuring No Good But So Good,Raise The Roof,https://genius.com/luke-featuring-no-good-but-so-good-raise-the-roof-lyrics,
454,1998,Swirl 360,Hey Now Now,https://genius.com/swirl-360-hey-now-now-lyrics,"  On the inside Do you know what you're about When I see you I wanna free you 'Cause you're always freaking out  We could be riding on the waves of the ocean, baby Flying to the beat of our hearts I wanna make you a star  Hey Now Now Don't you know It's not really that complicated Hey Now Now When you come and go It's so hard for me to sleep at night  Hey Now Now Listen you Think of all of the time we've wasted Hey Now Now, Hey Now Now, Hey Now Now  From the outside Looking in I see your bright light Yeah believe me when I say Everything will be alright  Gonna stay right here when your sun don't shine While your head's still up in the clouds For crying out loud  Hey Now Now Don't you know It's not really that complicated Hey Now Now When you come and go It's so hard for me to sleep at night  Hey Now Now Listen you Think of all of the time we've wasted Don't ask how But dreams come true And we'll find a way to make it right  And if you think that innocence is dead I'll say it's all inside your head I've got to tell you how I feel And you know we're gonna make it for real  Meet me halfway We can't help but come together I'll make you happy I'll show you what this love's about  Hey Now Now Don't you know It's not really that complicated Hey Now Now When you come and go It's so hard for me to sleep at night  Hey Now Now Listen you Think of all of the time we've wasted Don't ask how But dreams come true And we'll find a way to make it right  "
455,1998,Madonna,Frozen,https://genius.com/madonna-frozen-lyrics,"  [Verse 1] You only see what your eyes want to see How can life be what you want it to be? You're frozen When your heart's not open You're so consumed with how much you get You waste your time with hate and regret You're broken When your heart's not open  [Chorus] Mmmmmm, if I could melt your heart Mmmmmm, we'd never be apart Mmmmmm, give yourself to me Mmmmmm, you hold the key  [Verse 2] Now there's no point in placing the blame And you should know I suffer the same If I lose you My heart will be broken Love is a bird, she needs to fly Let all the hurt inside of you die You're frozen When your heart's not open  [Chorus] Mmmmmm, if I could melt your heart Mmmmmm, we'd never be apart Mmmmmm, give yourself to me Mmmmmm, you hold the key  [Verse 1] You only see what your eyes want to see How can life be what you want it to be You're frozen When your heart's not open  [Chorus] Mmmmmm, if I could melt your heart Mmmmmm, we'd never be apart Mmmmmm, give yourself to me Mmmmmm, you hold the key  If I could melt your heart Mmmmmm, we'd never be apart Mmmmmm, give yourself to me Mmmmmm, you hold the key  [Outro] If I could melt your heart  "
456,1998,The Smashing Pumpkins,Ava Adore,https://genius.com/the-smashing-pumpkins-ava-adore-lyrics,
457,1998,Playa,Cheers 2 U,https://genius.com/playa-cheers-2-u-lyrics,"  [Verse 1: Smoke] If I had a wish baby I wish he never left you feeling like this Cause I can feel your pain But if you just could get over him Maybe some wine will empty your mind Girl I'm a make it better Now can we dim the lights let's make a toast That it will be alright  [Chorus] Cheers 2 U for givin' me a chance I'll be your angel your guardian man Cheers 2 U for givin' me a chance I'll be your angel your guardian angel  [Verse 2: Black] I know we can win and you can depend on me Through the thick and thin to the very end I got your back, so open your heart and let me come on in And I'll be your king (And you'll be the queen of my heart, and my soul, and everything I treasure) So let me ease your mind, and let's make a toast That it'll be alright  [Chorus] Cheers 2 U for givin' me a chance I'll be your angel your guardian man Cheers 2 U for givin' me a chance I'll be your angel your guardian angel Cheers 2 U for givin' me a chance I'll be your angel your guardian man Cheers 2 U for givin' me a chance I'll be your angel your guardian angel  [Bridge] What a love What a love What a love That's waitin' for you  What a love What a love What a love Girl I adore you, I will be there For the love everlasting Baby I care for your needs You can ask me  What a love What a love What a love That's waiting for you  What a love What a love What a love Good love, I will be there for your love celebration We can go there anytime any moment  Are you listening baby Your angel I will protect you in any which way I can Gonna be, gonna be, gonna be  [Chorus] Cheers 2 U for givin' me a chance I'll be your angel your guardian man Cheers 2 U for givin' me a chance I'll be your angel your guardian angel Cheers 2 U for givin' me a chance I'll be your angel your guardian man Cheers 2 U for givin' me a chance I'll be your angel your guardian angel  [Outro] Cheers 2 U for givin' me a chance  "
458,1998,Rockell [Duet With Collage],Can't We Try,https://genius.com/rockell-[duet-with-collage]-can't-we-try-lyrics,
459,1998,Vince Gill,If You Ever Have Forever In Mind,https://genius.com/vince-gill-if-you-ever-have-forever-in-mind-lyrics,"  [Verse 1:] You're climbing mountains, I'm on a hill You're always running I'm standing still You live for the moment, no future no past I may be a fool to love by the rules and want it to last  [Chorus:] If you ever have forever in mind I'll be here and easy to find If your heart isn't ready to lay down with mine If you ever have forever in mind  [Verse 2:] The music has ended still you want to dance I know that feeling, I can't take that chance You live for the moment no future no past I may be a fool to love by the rules, I want it to last  [Chorus]  "
460,1998,Hi-Town DJs,Ding-A-Ling,https://genius.com/hi-town-djs-ding-a-ling-lyrics,"  Ding-a-ling Ding-a-ling-a-ling  Chorus: Gimme a ring-a-ling when you want some ding-a-ling Just gimme a ring-a-ling when you want some ding-a-ling Gimme a ring-a-ling when you want some ding-a-ling I won't hurt your feelings when I give you the ding-a-ling Freaks of the beats dont worry Hi town dj's be there in a hurry You want that bomb When all you gotta do is hit me up On the cell phone Jump on that motorola Always like Cocacola When you see Teaze You'll want me between them knees And you call me I'm gonna let you jump on this bomb G Miss thing let me see you swing All up on the ding-a-ling Or better yet baby dont forget You can hit me up on the internet Uhh, this is tha bomb At ding-a-ling dot com Just gimme a ring-a-ling when you want some ding-a-ling (just gimme a Ring-a-ling) I won't hurt your feelings when I give you the ding-a-ling (1-900 Ding-a-ling) Just gimme a ring-a-ling when you want some ding-a-ling (just gimme a Ring-a-ling) I won't hurt your feelings when I give you the ding-a-ling (1-900 Ding-a-ling) Gimme a ring-a-ling when you want some ding-a-ling (Just gimme that ring-a-ling when you want some ding-a-ling) Gimme a ring-a-ling when you want some ding-a-ling (that ring-a-ling-ding-a-ling that you get from this ding-a-ling) Just gimme a call on the phone Let a brotha know when your man gone Cause I'll be right there with the quickness Making #1 on my hit list If it's major hit the pager Guarenteed Rahming goin slay ya Rain, shine it be working You don't play, then I'd be jerkin' Rump, pump it up I know just what you want That ding-a-ling feeling that you get from ding-a-ling Ain't no ding-a-ling like mine It'd be workin' over time Everything gonna be just fine It won't cost you one spare dime Come on now Just gimme a ring-a-ling when you want some ding-a-ling (when you want some ding-a-ling) I won't hurt your feelings when I give you the ding-a-ling (won't hurt your feelings) Just gimme a ring-a-ling when you want some ding-a-ling (when you want some ding-a-ling) I won't hurt your feelings when I give you the ding-a-ling (1-900 ding-a-ling) Gimme a ring-a-ling when you want some ding-a-ling (when you want ding-a-ling-ding, when you want ding-a-ling-ding) Gimme a ring-a-ling when you want some ding-a-ling (Just gimme a ring-a-ling when you want that ding-a-ling) Gimme a ring-a-ling if you want some ding-a-ling, oh-oohh Gimme a ring-a-ling if you want some ding-a-ling, oh-oh-oh-oh Gimme a ring-a-ling when you want some ding-a-ling (Ding-a-ling feeling that you get from ding-a-ling) Gimme a ring-a-ling when you want some ding-a-ling (Ding-a-ling feeling that you get from ding-a-ling) OH, got me some action Boo-yeh is your reaction Teaze be that main attraction Ding-a-ling for your satisfaction Dont hold back just let it go If that's not enough then I got mo' You can have it if you want it Like Kimo-sabe you jump on it Just gimme a ring-a-ling when you want some ding-a-ling (Just gimme a ring-a-ling) I won't hurt your feelings when I give you the ding-a-ling (won't hurt your feelings) Just gimme a ring-a-ling when you want some ding-a-ling (Just gimme a ring-a-ling) I won't hurt your feelings when I give you the ding-a-ling (won't hurt your feelings) Gimme a ring-a-ling when you want some ding-a-ling (just gimme that ring-a-ling when you want that ding-a-ling) Gimme a ring-a-ling when you want some ding-a-ling (gimme that ring-a-ling when you want that ding-a-ling) Ding dong ding dong ding ding dong Oooooohhhhhhh Ding dong ding dong diiinng dong Ooooooohhhhhhh Ding dong ding dong ding dong Oooooohhhhh Dingg dong, oooooohhhhhhhhhh  "
461,1998,Missjones,2 Way Street,https://genius.com/missjones-2-way-street-lyrics,
462,1998,Nutta Butta Featuring Teddy Riley And Anonymous,Freak Out,https://genius.com/nutta-butta-featuring-teddy-riley-and-anonymous-freak-out-lyrics,
463,1998,John Forte,Ninety Nine [Flash The Message],https://genius.com/john-forte-ninety-nine-[flash-the-message]-lyrics,
464,1998,Athenaeum,What I Didn't Know,https://genius.com/athenaeum-what-i-didn't-know-lyrics,
465,1998,La Bouche,You Won't Forget Me,https://genius.com/la-bouche-you-won't-forget-me-lyrics,
466,1998,JD Featuring Jay-Z,Money Ain't A Thang,https://genius.com/jd-featuring-jay-z-money-ain't-a-thang-lyrics,
467,1998,Tori Amos,Spark,https://genius.com/tori-amos-spark-lyrics,"  [Verse 1] She's addicted to nicotine patches She's addicted to nicotine patches She's afraid of the light in the dark 6:58 are you sure where my spark is? Here, here, here  [Verse 2] She's convinced she could hold back a glacier Between cotton balls and xylophones But she couldn't keep baby alive I'm getting old Doubting if there's a woman in there somewhere Here, here, here  [Chorus] You say you don't want it, again and again But you don't, don't really mean it You say you don't want the, the circus we're in But you don't, don't really mean it You don't, don't really mean it  [Verse 3] If the divine master's plan is perfection Swing low Maybe next I'll give Judas a try Swing low, sweet chariot Trusting my soul to the ice cream assassin Here, here, here  [Chorus] You say you don't want it, again and again But you don't, don't really mean it You say you don't want the, the circus we're in But you don't, don't really mean it You don't, don't really mean it  [Bridge] How many fates turn around in the overtime? Ballerinas that have fins that you'll never find You thought that you were the bomb Yes, well, so did I Say you don't want it, say you don't want it How many fates turn around in the overtime? Ballerinas that have fins that you'll never find You thought that you were the bomb Yes, well, so did I Say you don't want it, say you don't want it  [Chorus] Say you don't want it, again and again But you don't, don't really mean it You say you don't want the, the circus we're in But you don't, don't really mean it You don't, don't really mean it  [Outro] She's addicted to nicotine patches She's afraid of the light in the dark 6:58 are you sure where my spark is? Here, here, here  "
468,1998,Xzibit,What U See Is What U Get,https://genius.com/xzibit-what-u-see-is-what-u-get-lyrics,"  [Intro] And so it was written, and after all these things I saw another angel come down from heaven Having great power, and the earth was lightened with his glory And he cried mightily with a strong voice saying ""Babylon the great has fallen Has fallen and has become the habitation of devils And the home to every foul spirit And a cage of very unclean, and hateful men""  [Verse 1] Yeah, what you see is what you get now Xzibit never wait around for no kickdown, got my own shit loud Shot heard around the world Uplift, bench press, arm curl, keep the structure of the temple To make things simple, my existence is a ripple through time Only concerned with what is mine, divine Never monkeyshine, walkin down a very thin line Holdin heat, runnin crazy in the streets, yeah (What's up?) Plus the company I keep put in overtime while you oversleep Don't wanna see none of this evil I speak Around the atlas, cume la matra, the super actress You all get close-lined and pinned to the mattress All day, every day, every which way Who said you can't have your cake and eat it too (Fuck you!) This is hard time on Planet Earth, for what it's worth Xzibit stay in rotation without rehabilitation like this  [Bridge] Players, pimps, hoes, hustlers Willies, thugs, ballers, busters Gangstas, macks, everyday, all day Shot callers, even high rollers keep it moving  [Chorus] What you see is what you get now The kinda style make the whole world go wild Bless the child that can hold his own, flesh and bone And no matter where I roam I feel right at home, and that's the real shit  [Verse 2] You got more than you bargained for; hit the floor I pull a fast one to let you know today could be your last one black Take your breath like an asthma attack Just a slave like Flavor Flav, ""You're blind to the facts"" Mr. X to the Z, tha Liks and King Tee Guaranteed to bring the house down naturally Niggas knowin No Limits like Master P Makin you motherfuckin bastards see (What?) A whole different breed of MC; realize it's you against me Catch a three-hundred and sixty degree Roundhouse to the mouth right And like the sun, make the hot shit shine bright I feelin like my whole life is a green light never turn red Cause I strike like a rattlesnake, lock like a dread Niggas wanna bump heads, but they better off dead Came crashin through the door like the Feds, bring it  [Chorus] What you see is what you get now The kinda style make the whole world go wild Bless the child that can hold his own, flesh and bone And no matter where I roam I feel right at home, and that's the real shit  [Verse 3] The year everybody start to rush Swingin through is your friendly neighborhood lush I crack your bottle then watch how Xzibit bust I regulate like a killer with a nickel plate, I set it straight Start to shakin you down, breakin new ground, construction work Heavy artillery, put your dick in the dirt Stay alert, the game is rough so you might get hurt Slug burnt through your jacket through your sweater, through your shirt Get cut from the belly up (What?) I break the chain, fast lane, suck my sugar cane I'm tryin to spark a nigga brain while you entertain trivial things Material things, protected by the underground kings Who rule the land with an iron fist The Men in Black, if we flash can't remember shit (Sorry) You cross me, I'll make you pay like the government, I wanna kill Sam Cause my package came short twelve grams, get the picture?  [Bridge] Players, pimps, hoes, hustlers Willies, thugs, ballers, busters Gangstas, macks, everyday, all day Shot callers, even high rollers keep it moving  [Chorus] What you see is what you get now The kinda style make the whole world go wild Bless the child that can hold his own, flesh and bone And no matter where I roam I feel right at home, and that's the real shit  "
469,1998,Ricky Martin,"The Cup Of Life (The Official Song Of The World Cup, France '98)","https://genius.com/ricky-martin-the-cup-of-life-(the-official-song-of-the-world-cup,-france-'98)-lyrics",
470,1998,Tami Davis,How Do I Say I'm Sorry,https://genius.com/tami-davis-how-do-i-say-i'm-sorry-lyrics,
471,1998,Puff Daddy & The Family Featuring The Notorious B.I.G. & Busta Rh,Victory,https://genius.com/puff-daddy-&-the-family-featuring-the-notorious-b.i.g.-&-busta-rh-victory-lyrics,
472,1998,Garbage,Push It,https://genius.com/garbage-push-it-lyrics,"  [Verse 1] I was angry when I met you I think I'm angry still We can try to talk it over If you say you'll help me out  [Interlude 1] Don't worry baby (don't worry baby) No need to fight Don't worry baby (don't worry baby) We'll be alright  [Pre-Chorus] This is the noise that keeps me awake My head explodes and my body aches  [Chorus] Push it, make the beats go harder Push it, make the beats go harder  [Verse 2] I'm sorry that I hurt you Please don't ask me why I want to see you happy I want to see you shine  [Interlude 2] Don't worry baby (don't worry baby) Don't be uptight Don't worry baby (don't worry baby) We'll stay up all night  [Pre-Chorus] This is the noise that keeps me awake My head explodes and my body aches  [Chorus] Push it, make the beats go harder Push it, make the beats go harder  [Bridge] C'mon push it, you can do it C'mon prove it, nothing to it C'mon use it, let's get through it C'mon push it, you can do it  [Interlude 2] Don't worry baby (don't worry baby) Don't be uptight Don't worry baby (don't worry baby) We'll stay up all night  [Pre-Chorus] This is the noise that keeps me awake My head explodes and my body aches  [Chorus] Push it, make the beats go harder Push it, make the beats go harder Push it, make the beats go harder Push it, make the beats go harder Push it, make the beats go harder Push it, make the beats go harder  [Outro] Don't worry baby We'll be alright Don't worry baby We'll be alright  Push it Push it Push it Push it Push it  "
473,1998,The Verve,Bitter Sweet Symphony,https://genius.com/the-verve-bitter-sweet-symphony-lyrics,"  [Verse 1] 'Cause it's a bitter sweet symphony that's life Trying to make ends meet, you're a slave to money then you die I'll take you down the only road I've ever been down You know the one that takes you to the places Where all the veins meet, yeah  [Chorus 1] No change, I can change I can change, I can change But I'm here in my mould I am here in my mould But I'm a million different people from one day to the next I can't change my mould No, no, no, no, no, no, no Have you ever been down?  [Verse 2] Well I've never prayed, but tonight I'm on my knees, yeah I need to hear some sounds that recognize the pain in me, yeah I let the melody shine, let it cleanse my mind, I feel free now But the airwaves are clean and there's nobody singing to me now  [Chorus 2] No change, I can change I can change, I can change But I'm here in my mould I am here in my mould And I'm a million different people from one day to the next I can't change my mould No, no, no, no, no Have you ever been down? I can't change it you know, I can't change it  [Verse 3] 'Cause it's a bitter sweet symphony, that's life Trying to make ends meet Trying to find somebody, then you die I'll take you down the only road I've ever been down You know the one that takes you to the places Where all the veins meet, yeah  [Chorus 3 + Outro] You know I can change, I can change I can change, I can change But I'm here in my mould I am here in my mould And I'm a million different people from one day to the next I can't change my mould, no, no, no, no, no I can't change my mould, no, no, no, no, no I can't change my mould, no, no, no, no, no You've gotta change my mould, no, no, no (It's just sex and violence, melody and silence) (Gotta, can't change my violence, melody and silence) (Gotta can't change my violence, melody and silence) (I'll take you down the only road I've ever been down) (Gotta, can't change my violence, melody and silence) (I'll take you down the only road I've ever been down) (Gotta, can't change my violence, melody and silence) Been down Ever been down (Can't change my violence, melody and silence) Ever been down Ever been down Ever been down Have you ever been down? Have you ever been down? Have you ever been down?  "
474,1998,Lari White,Stepping Stone,https://genius.com/lari-white-stepping-stone-lyrics,"  Here I am at another dead end Stopped in my tracks again Closer then I've been to where I wanna be A broken heart standing in my way Big as life on a real bad day Making lemons into lemonade Ain't nothing new to me No  This ain't no stumbling block It's just a stepping stone I'm gonna climb right up on top And take a good look at where I'm going And it ain't gonna slow me down Hold me back or turn me around (Stepping Stone) This ain't no stumbling block (Stepping Stone) It ain't no stumbling block (Stepping Stone) This ain't no stumbling block It's just a stepping stone  Now looking back I realize How hard it is to recognize Opportunity in disguise That's some Calamity So I ain't gonna cuss my luck Every time a door slams shut I know a window's gonna open up Just as long as I believe  This ain't no stumbling block It's just a stepping stone I'm gonna climb right up on top And take a good look at where I'm going And it ain't gonna slow me down Hold me back or turn me around (Stepping Stone) This ain't no stumbling block (Stepping Stone) It ain't no stumbling block (Stepping Stone) This ain't no stumbling block It's just a stepping stone  Stepping Stone.. Ohhh This ain't no stumbling block It's just a stepping stone I'm gonna climb right up on top And take a good look at where I'm going And it ain't gonna slow me down Hold me back or turn me around (Stepping Stone) This ain't no stumbling block (Stepping Stone) It's just a stepping This ain't no stumbling block It's just a stepping stone I'm gonna climb right up on top And take a good look at where I'm going And it ain't gonna slow me down Hold me back or turn me around (Stepping Stone) This ain't no stumbling block This ain't no stumbling block This ain't no stumbling block It's just a stepping, stepping stone Stepping Stone  "
475,1998,Aretha Franklin,Here We Go Again,https://genius.com/aretha-franklin-here-we-go-again-lyrics,"  [Intro] Come on now Oh'oh'ho'ho'oh' Here we, here we, here we go again Well, boy  [Verse 1] I caught you slipping (mmm), ooh, you must be trippin' 'Cause now I know, oh, yes I know, mmm About your other girls in your past, in your black book A very long time ago, oh'ho'oh'ho' Well, you must think I'm crazy You must think I'm blind If you want to keep me, boy Then stop wasting my time  [Chorus] Here we go again It's the same old song You're thinking you're gon' do me Like the other ones before, baby Here we go again It's the same old song Ooh, straighten up your act Or else I'm walking out the door  [Verse 2] All this time (all this time) I thought that I (I) Was the one who had the problem, oh yeah, mmm I gave you everything, hoping things might change But still you ain't around, so, whoa'oh'oh' You must think I'm foolish (oh yeah) You must think I'm blind (Do you think I'm blind?) If you want (if you want) my precious love (my precious love) Then stop telling me lies (stop wasting, wasting my time)  [Chorus] Here we go again It's the same old song You're thinking you're gon' do me Like the other ones before, baby Here we go again It's the same old song Ooh, straighten up your act Or else I'm walking out the door  [Bridge] You know I've tried to give you the world Oh, and everything that you need, oh'oh' Oh, I tried (I) so many times (so many times) You still mistreated me, oh, here we go  [Chorus] Here we go again It's the same old song You're thinking you're gon' do me Like the other ones before, baby Here we go again It's the same old song Ooh, straighten up your act Or else I'm walking out the door Here we go again It's the same old song You're thinking you're gon' do me Like the other ones before, baby Here we go again It's the same old song Ooh, straighten up your act Or else I'm walking out the door Here we go again It's the same old song You're thinking you gon' do me Like the other ones before, baby Here we go again It's the same old song Ooh, straighten up your act Or else I'm walking out the door...  "
476,1998,Pearl Jam,Wishlist,https://genius.com/pearl-jam-wishlist-lyrics,"  I wish I was a neutron bomb, for once I could go off I wish I was a sacrifice but somehow still lived on I wish I was a sentimental ornament you hung on The Christmas tree, I wish I was the star that went on top I wish I was the evidence, I wish I was the grounds For fifty million hands upraised and open toward the sky  I wish I was a sailor with someone who waited for me I wish I was as fortunate, as fortunate as me I wish I was a messenger and all the news was good I wish I was the full moon shining off a Camaro's hood  I wish I was an alien at home behind the sun I wish I was the souvenir you kept your house key on I wish I was the pedal brake that you depended on I wish I was the verb to trust and never let you down  I wish I was a radio song, the one that you turned up I wish [Fade out]  "
477,1998,Hannah Jones,You Only Have To Say You Love Me,https://genius.com/hannah-jones-you-only-have-to-say-you-love-me-lyrics,  I don't know why Don't know why that I torture myself Overact and draw conclusions of truth Sometimes I hate myself for wanting you but then You only have to say you love me To make it worth it You only have to say you love me And I'm flying flying So many times I try To find a way that I Will never be denied To your world I put aside my pride Cross the great divide I wanna stay inside In your world I don't know why Don't know why that I torture myself Overact and draw conclusions of truth Sometimes I hate myself for wanting you but then You only have to say you love me To make it worth it You only have to say you love me And I'm flying flying You only have to say you love me To make it worth it You only have to say you love me And I'm flying flying  (bridge) Love me Love me You only have to say you love me So many times you say There's gonna come a day Your heart will always stay By my side Why do I act so foolishly Need you to notice me Why can't I love you patiently I don't know why don't know why That I torture myself Overact and draw conclusions of truth Sometimes I hate myself for wanting you but then You only have to say you love me To make it worth it You only have to say you love me And I'm flying flying You only have to say you love me To make it worth it You only have to say you love me And I'm flying flying And I'm flying flying  
478,1998,7 Mile,Do Your Thing,https://genius.com/7-mile-do-your-thing-lyrics,"  Lately you been acting like There is something else on your mind And everything I say or do Doesn't mean a thing to you, oh no Girl I heard you on the phone You were talking to your girlfriend, damn Told her you were having fun You're messing with another man, oh 1 - Girl I know everything And even though it hurts me I gotta let you do your thing Baby the thought of you Being caught up in another romance Is making me crazy but I gotta let you do your thing Listen babe Now everybody's talking bout How you're leaving me for someone else I'm just trying to figure out The mistake I made for myself Girl I guess the way that I Show my love for you is not so cool, baby And now you found someone else And I feel like a fool What can I do Repeat 1 Girl I know that you Oh, you don't really thing Really think I'll let you leave me this way Oh, no All I want is you Oh, you give me one more chance On more chance girl I can't stand to see you with someone else Repeat 1 until fade  "
479,1998,Olivia Newton-John,I Honestly Love You (David Foster Vers.),https://genius.com/olivia-newton-john-i-honestly-love-you-(david-foster-vers.)-lyrics,
480,1998,Terri Clark,Now That I Found You,https://genius.com/terri-clark-now-that-i-found-you-lyrics,"  How can I believe That my heart would find someone like you You see me, the real me No in bewteens, I had nowhere to hide You took away the walls around me Made me feel safe to share my truth  I see the heavens open, a heart that once was broken Is holding nothing back Now that I found you You hold me like a prayer, you touch me everywhere A lifetime just ain't enough to love you true Now that I found you Now that I found you  I do believe we're meant to be Our chemistry will last forever And through the years We'll see some tears We'll conquer fears And together we will grow Looking in your eyes They tell me I no longer have to feel alone  I see the heavens open, a heart that once was broken Is holding nothing back Now that I found you You hold me like a prayer, you touch me everywhere A lifetime just ain't enough to love you true Now that I found you Now that I found you  You see me, the real me You believe in me  I see the heavens open, a heart that once was broken Is holding nothing back Now that I found you You hold me like a prayer, you touch me everywhere A lifetime just ain't enough to love you true Now that I found you Now that I found you...  "
481,1998,Various Artists,One Heart At A Time,https://genius.com/various-artists-one-heart-at-a-time-lyrics,
482,1998,Sam Salter,There You Are,https://genius.com/sam-salter-there-you-are-lyrics,"  Like a candle with a flame That never dies Through the good and bad You've been by my side And when the world outside Is feeling so unkind You were there to pick me up Oh, how i need your smile  (CHORUS): Whenever I fall There you are I know that my pain You feel in your heart And when the life that I live Seems so hard There you are  Even though you're far away I can still see you  Sometimes I swear you're still Inside my mind Tell me you are the shadow That always follows me You always seem to be right there You're like an angel by my side  Repeat chorus  Unconditional loving Is what you've given me Your heart is all that I want to know Forever in you I have a home I'll stay by your side Cause you are the light In my heart And in my life Oh whenever i look And there you are  "
